Código Tabela	Código Variável
1021	1002319
1022	2039
1022	1002039
1023	2602
1023	1002602
1024	2601
1024	1002601
1025	2065
1025	2060
1025	2059
1026	2603
1026	1002603
1027	2604
1027	1002604
1028	1002605
1028	2605
1029	1002606
1029	2606
1030	183
1030	184
1030	2327
1031	184
1031	2339
1031	2328
1032	185
1032	2329
1033	2330
1033	1862
1034	2057
1034	2331
1034	2332
1035	2209
1035	2333
1036	2606
1036	1002606
1086	2522
1086	396
1086	1000283
1086	283
1086	1000282
1086	282
1086	1000151
1086	151
1088	151
1088	1000151
1088	622
1088	1000622
1089	1002417
1089	2417
1089	1000623
1089	623
1089	1000151
1089	151
1090	151
1090	1000151
1090	624
1090	1000624
1092	1000285
1092	285
1092	284
1092	1000151
1092	151
1092	1000284
1093	151
1093	1000151
1093	284
1093	1000284
1093	285
1093	1000285
1094	151
1094	1000151
1094	284
1094	1000284
1094	285
1094	1000285
1096	2571
1096	2570
1097	2079
1097	2377
1097	1002078
1097	1002377
1097	2078
1097	1002080
1097	2378
1097	1002378
1097	2080
1097	1002077
1097	1002079
1097	1002076
1097	2072
1097	2073
1097	1002073
1097	2074
1097	1002072
1097	2077
1097	2075
1097	1002075
1097	2076
1097	1002074
1098	183
1098	1000183
1098	184
1098	1000184
1099	1000184
1099	183
1099	1000183
1099	184
1100	2292
1100	45
1100	44
1100	68
1101	183
1101	1000183
1102	162
1102	5121
1102	5122
1102	5123
1103	2428
1103	2427
1103	2426
1103	2425
1103	2423
1103	2422
1103	2421
1103	2420
1103	2424
1104	2023
1104	1002023
1104	93
1104	1000093
1105	2433
1105	2434
1105	2432
1105	2430
1105	2431
1105	2429
1106	2023
1106	93
1106	2435
1106	2436
1107	2437
1107	1002437
1108	1002437
1108	2437
1109	183
1109	1000183
1109	184
1109	1000184
1110	2317
1110	1002317
1111	2319
1111	1002319
1112	1000184
1112	184
1112	1000183
1112	183
1113	2379
1113	1002379
1113	2380
1113	1002380
1114	2005
1114	1002005
1114	2004
1114	1002004
1115	1002006
1115	2006
1116	38
1116	1000038
1116	1997
1116	1001997
1117	39
1117	1000039
1117	1998
1117	1001998
1118	1001999
1118	1999
1118	1000040
1118	40
1119	1989
1119	1001989
1120	1990
1120	1001990
1121	93
1121	2443
1121	2444
1122	2449
1122	2448
1122	2447
1122	2446
1122	2445
1123	2450
1124	2451
1125	2452
1126	2453
1126	2454
1127	2455
1128	2456
1129	2457
1129	2458
1130	2458
1131	2457
1132	2459
1133	2460
1134	96
1134	1000096
1135	2465
1135	2464
1136	2464
1136	2465
1137	2466
1137	2467
1137	2468
1137	2469
1137	2470
1138	2471
1139	2472
1139	2473
1140	2471
1141	2474
1142	2475
1143	2476
1143	2477
1143	2478
1144	2438
1144	2439
1145	2440
1146	2441
1147	2442
1148	2479
1149	1002479
1149	2479
1150	2480
1151	2481
1152	2482
1152	1002482
1153	2483
1154	2484
1155	2482
1156	2487
1156	2486
1156	2488
1157	2489
1158	1219
1158	1001219
1159	2489
1160	2489
1161	96
1161	1000096
1162	93
1162	2492
1163	2493
1164	2494
1165	2496
1165	2495
1166	615
1166	2496
1166	2497
1167	1879
1168	2498
1169	2499
1170	2500
1171	2501
1172	2502
1173	2502
1174	2503
1175	1940
1176	2504
1177	1002389
1177	2389
1177	1002388
1177	2388
1177	1002387
1177	2387
1177	1002386
1177	2386
1177	2385
1177	1002390
1177	2390
1177	2383
1177	1002384
1177	2384
1177	2382
1177	2381
1177	1002385
1178	1002393
1178	2393
1178	2391
1178	2392
1178	1002392
1179	1002388
1179	2388
1179	1002387
1179	2387
1179	1002386
1179	2386
1179	1002385
1179	2385
1179	2390
1179	2383
1179	1002384
1179	2384
1179	2382
1179	2381
1179	2389
1179	1002390
1179	1002389
1180	2573
1180	2572
1181	1002385
1181	1002388
1181	2388
1181	1002387
1181	2387
1181	1002386
1181	2386
1181	2385
1181	1002390
1181	2390
1181	2383
1181	1002384
1181	2384
1181	2382
1181	2381
1181	2389
1181	1002389
1182	2573
1182	2572
1182	2576
1182	2575
1182	3819
1183	2505
1183	2506
1183	2507
1183	2508
1183	2509
1183	2510
1184	2511
1185	2512
1186	2512
1187	2513
1188	2513
1189	2514
1190	2514
1191	96
1191	2515
1191	2516
1192	2515
1192	2516
1193	93
1193	2363
1193	933
1194	2363
1194	93
1194	933
1195	2517
1196	2518
1197	2519
1197	2520
1198	2521
1199	2521
1201	2532
1201	2531
1201	2529
1201	2530
1201	2528
1201	2525
1201	2526
1201	2524
1201	2523
1201	2527
1202	2533
1203	1219
1203	2539
1203	2538
1203	2537
1203	2534
1203	2535
1203	1230
1203	603
1203	2536
1204	2540
1204	2541
1205	2542
1205	2543
1205	2544
1206	1000140
1206	140
1207	2546
1207	2547
1208	2548
1209	606
1209	1000606
1210	2549
1211	1000137
1211	137
1211	1000096
1211	96
1212	603
1212	101
1212	2555
1212	115
1212	2556
1219	2582
1219	2581
1219	2580
1219	2578
1219	2577
1219	2579
1220	96
1220	2583
1220	2584
1221	93
1221	1000093
1224	2057
1224	2326
1225	2587
1225	2102
1225	2586
1226	2588
1226	2589
1226	2262
1226	2261
1227	183
1227	214
1227	215
1228	1002606
1228	2606
1229	2607
1229	1002607
1230	2608
1230	1002608
1231	2609
1231	1002609
1232	2608
1232	1002608
1233	2610
1233	1002610
1234	2594
1234	1002594
1235	1002611
1235	2611
1236	2594
1237	2612
1237	1002612
1238	2613
1238	1002613
1239	2614
1239	1002614
1240	2615
1240	1002615
1241	1002594
1241	2594
1242	2594
1242	1002594
1244	183
1244	1000183
1244	184
1244	1000184
1245	183
1245	1000183
1246	2593
1246	1002593
1246	1002592
1246	2592
1246	1000183
1246	183
1247	2594
1247	1002594
1248	2616
1248	1002616
1249	183
1249	1000183
1249	184
1249	1000184
1250	112
1251	1865
1251	216
1251	112
1255	78
1255	1000078
1256	80
1256	1000080
1256	81
1256	1000081
1257	1001183
1257	1183
1258	83
1258	1000120
1258	120
1258	1000119
1258	119
1258	1000113
1258	113
1258	1000111
1258	111
1258	1000110
1258	110
1258	102
1258	1000092
1258	92
1258	1000091
1258	91
1258	1000102
1258	90
1258	1000083
1258	84
1258	1000090
1258	85
1258	1000085
1258	86
1258	1000086
1258	1000084
1258	1000087
1258	88
1258	1000088
1258	89
1258	1000089
1258	87
1259	1000086
1259	86
1259	1000085
1259	85
1259	84
1259	1000083
1259	83
1259	1000084
1260	125
1260	1000125
1260	1000124
1260	124
1260	123
1260	1000123
1260	1000122
1260	122
1261	83
1261	1000083
1261	84
1261	1000084
1262	1000194
1262	194
1262	1000186
1262	186
1262	181
1262	1000167
1262	167
1262	1000181
1262	154
1262	1000148
1262	148
1262	1000154
1262	1000129
1262	129
1262	1000128
1262	128
1263	564
1263	565
1264	565
1264	564
1265	566
1265	567
1266	568
1266	569
1267	1000197
1267	200
1267	1000199
1267	199
1267	1000200
1267	198
1267	197
1267	1000198
1267	196
1267	1000195
1267	195
1267	1000131
1267	131
1267	1000130
1267	130
1267	1000196
1268	1000205
1268	205
1268	1000204
1268	204
1268	1000203
1268	203
1268	202
1268	1000133
1268	133
1268	1000132
1268	132
1268	1000202
1269	1000209
1269	207
1269	1000206
1269	206
1269	1000207
1269	209
1269	1000136
1269	208
1269	136
1269	1000135
1269	135
1269	1000208
1270	1000239
1270	239
1270	1000238
1270	238
1270	1000213
1270	213
1270	210
1270	1000147
1270	147
1270	1000146
1270	146
1270	1000210
1271	1000251
1271	251
1271	1000250
1271	84
1271	1000252
1271	250
1271	252
1271	1000249
1271	1000083
1271	1000245
1271	245
1271	1000240
1271	240
1271	1000084
1271	249
1271	83
1272	1000266
1272	266
1272	1000265
1272	265
1272	1000264
1272	264
1272	1000263
1272	263
1272	262
1272	1000253
1272	253
1272	1000084
1272	84
1272	1000083
1272	83
1272	1000262
1273	1000085
1273	1000086
1273	86
1273	85
1273	83
1273	84
1273	1000083
1273	1000084
1274	276
1274	1000276
1274	277
1274	1000277
1274	278
1274	1000278
1274	279
1274	1000279
1274	1000280
1274	281
1274	1000281
1274	286
1274	1000286
1274	1000275
1274	280
1274	275
1274	274
1274	1000268
1274	1000273
1274	273
1274	1000272
1274	272
1274	1000271
1274	271
1274	1000270
1274	270
1274	1000269
1274	269
1274	1000274
1274	268
1274	1000267
1274	267
1275	1000288
1275	288
1275	287
1275	1000287
1276	1000308
1276	308
1276	1000299
1276	299
1276	320
1276	1000290
1276	290
1276	1000320
1277	321
1277	1000321
1277	322
1277	1000322
1278	1000085
1278	330
1278	1000330
1278	85
1278	1000324
1278	1000329
1278	1000086
1278	323
1278	1000323
1278	324
1278	86
1278	329
1278	1000325
1278	328
1278	1000083
1278	84
1278	1000084
1278	325
1278	83
1278	1000326
1278	327
1278	1000327
1278	326
1278	1000328
1279	331
1279	1000331
1280	331
1280	1000331
1285	605
1285	603
1285	611
1285	604
1286	590
1286	606
1287	591
1287	607
1288	606
1288	1000606
1289	608
1290	603
1290	1000603
1290	609
1290	1000609
1292	1000610
1292	610
1292	604
1292	1000604
1294	611
1294	1000611
1294	612
1294	1000612
1296	1000613
1296	613
1296	605
1296	1000605
1298	614
1300	337
1300	1000337
1301	615
1301	616
1302	93
1302	1000093
1306	331
1306	1000331
1307	331
1307	1000331
1309	93
1309	1000093
1310	1000617
1310	617
1311	619
1311	618
1315	331
1315	1000331
1324	331
1324	1000331
1326	331
1326	1000331
1327	331
1327	1000331
1328	331
1328	1000331
1329	85
1329	1000085
1329	1000084
1329	86
1329	1000083
1329	83
1329	84
1329	1000086
1330	1000348
1330	348
1330	1000334
1330	334
1331	335
1331	1000335
1331	349
1331	1000349
1332	331
1332	1000331
1336	1000331
1336	331
1340	331
1340	1000331
1341	331
1341	1000331
1344	331
1344	1000331
1345	1000331
1345	331
1352	3219
1352	3217
1352	3218
1353	1183
1353	1001183
1354	336
1354	1000336
1356	336
1356	1000336
1358	1000336
1358	336
1359	2486
1359	336
1359	754
1359	755
1361	2601
1361	1002601
1362	2601
1362	1002601
1364	1002598
1364	2598
1365	722
1365	339
1365	340
1365	341
1366	2598
1366	1002598
1367	344
1367	1000344
1368	345
1368	1000345
1369	346
1369	1000346
1372	86
1372	1000086
1372	1000085
1372	85
1372	84
1372	1000083
1372	83
1372	1000084
1377	2461
1377	2462
1377	2463
1378	93
1378	1000093
1379	138
1379	1000138
1381	842
1381	58
1381	1000841
1381	71
1381	1000140
1381	140
1381	841
1381	843
1382	842
1382	71
1382	58
1382	843
1382	841
1382	1000140
1382	140
1382	1000841
1383	1646
1384	140
1384	1000140
1385	2357
1385	1002357
1386	1000883
1386	883
1387	355
1387	356
1387	357
1390	140
1390	1000140
1391	71
1391	842
1391	58
1391	843
1391	841
1391	1000140
1391	140
1391	1000841
1393	885
1393	1000885
1394	96
1394	1000096
1395	96
1395	1000096
1397	888
1397	1000888
1397	96
1397	1000096
1398	96
1398	1000096
1398	888
1398	1000888
1399	1000312
1399	1000310
1399	310
1399	1131
1399	1000368
1399	1132
1399	368
1399	1130
1399	312
1399	1000635
1399	1000314
1399	314
1399	1128
1399	635
1399	1127
1399	1000643
1399	643
1399	1129
1400	1377
1400	1001399
1400	1399
1400	1127
1400	1000643
1400	643
1400	1376
1400	642
1400	1000642
1400	1001398
1400	1398
1400	1374
1400	1000866
1400	866
1400	1373
1400	1000501
1400	501
1400	1375
1401	1382
1401	1406
1401	1383
1401	1277
1401	1385
1401	1384
1401	1407
1401	1001407
1401	1001405
1401	1001277
1401	1405
1401	1001406
1401	1001404
1401	1401
1401	1001401
1401	1378
1401	1001402
1401	1379
1401	1402
1401	1381
1401	1001403
1401	1380
1401	1404
1401	1403
1402	1001411
1402	1001413
1402	1413
1402	1001412
1402	1412
1402	1411
1402	1001410
1402	1001409
1402	1409
1402	1001408
1402	1408
1402	1000313
1402	313
1402	1410
1403	1000312
1403	1416
1403	1001415
1403	1415
1403	1001414
1403	1000310
1403	312
1403	1001416
1403	310
1403	1414
1404	1419
1404	1001418
1404	1001419
1404	1418
1404	312
1404	1417
1404	1000312
1404	1001417
1405	310
1405	866
1406	310
1406	866
1407	866
1407	314
1407	503
1407	368
1407	312
1408	1000857
1408	1000370
1408	635
1408	1000635
1408	856
1408	370
1408	1000856
1408	857
1408	859
1408	861
1408	860
1408	1000860
1408	858
1408	1000858
1408	1000861
1408	862
1408	1000862
1408	636
1408	1001559
1408	1000636
1408	1559
1408	1000859
1408	1558
1408	1001558
1408	540
1408	1000540
1408	631
1408	1000631
1408	643
1408	1000643
1408	369
1408	1000369
1408	1000674
1408	674
1408	1001441
1408	634
1408	1000634
1408	637
1408	1000637
1408	1556
1408	1001556
1408	1555
1408	1001555
1408	1441
1409	1467
1409	1001468
1409	1001467
1409	1001466
1409	1468
1409	1000656
1409	656
1409	1001465
1409	1466
1409	1465
1410	1492
1410	1000643
1410	643
1410	1000642
1410	642
1410	1001492
1410	1398
1410	1000866
1410	866
1410	1000863
1410	863
1410	1001398
1411	1001447
1411	1448
1411	1001448
1411	1449
1411	1001449
1411	506
1411	1000506
1411	1498
1411	1001500
1411	1001451
1411	1001498
1411	1450
1411	1001450
1411	1451
1411	1447
1411	1500
1411	1001497
1411	1496
1411	1001499
1411	1497
1411	1443
1411	1001443
1411	1000504
1411	1001496
1411	1444
1411	1001444
1411	504
1411	1001445
1411	1446
1411	1001446
1411	505
1411	1000505
1411	1499
1411	1445
1412	1512
1412	1001457
1412	1542
1412	1001542
1412	1510
1412	1001510
1412	1459
1412	1001459
1412	1001512
1412	1462
1412	1001511
1412	1460
1412	1001460
1412	1001461
1412	1513
1412	1001513
1412	1001462
1412	1457
1412	1511
1412	1001456
1412	1461
1412	1001508
1412	1504
1412	1001504
1412	1505
1412	1001505
1412	1506
1412	1456
1412	1001506
1412	1001507
1412	1452
1412	1507
1412	1509
1412	1508
1412	1001452
1412	1455
1412	1001454
1412	1001455
1412	1001453
1412	1453
1412	1001509
1412	1454
1413	1463
1413	1001464
1413	1464
1413	1001276
1413	1276
1413	1001463
1413	1000658
1413	1547
1413	1000659
1413	659
1413	1001516
1413	1516
1413	1001547
1413	658
1414	1001410
1414	1001503
1414	1503
1414	1001502
1414	1502
1414	1001501
1414	1501
1414	1411
1414	1410
1414	1001411
1414	1471
1414	1001471
1414	1000638
1414	314
1414	1000314
1414	638
1414	1001469
1414	1470
1414	1001470
1414	1469
1415	1001536
1415	1001522
1415	1536
1415	1001535
1415	1535
1415	1524
1415	1001523
1415	1523
1415	1522
1415	1001524
1415	1521
1415	1001520
1415	1520
1415	1001519
1415	1519
1415	1001518
1415	1518
1415	1001517
1415	1517
1415	1001521
1416	1001485
1416	1485
1416	1001483
1416	1483
1416	1001481
1416	1481
1416	1000817
1416	1000631
1416	631
1416	1000540
1416	540
1416	817
1417	503
1417	1000506
1417	506
1417	1000505
1417	505
1417	1000504
1417	504
1417	1400
1417	1000503
1417	1000502
1417	1000631
1417	1000863
1417	310
1417	502
1417	631
1417	638
1417	1000310
1417	314
1417	1000314
1417	863
1417	1000638
1418	1132
1418	502
1418	1000502
1418	1133
1418	504
1418	1000504
1418	1134
1418	505
1418	1136
1418	1135
1418	1000506
1418	1000310
1418	503
1418	1000503
1418	1137
1418	1400
1418	1140
1418	1000505
1418	310
1418	506
1418	1000368
1418	863
1418	1000863
1418	643
1418	1000643
1418	1131
1418	635
1418	1000635
1418	1128
1418	1127
1418	1000638
1418	314
1418	1000314
1418	1129
1418	631
1418	1000631
1418	1130
1418	368
1418	638
1419	63
1419	69
1419	2265
1419	66
1420	306
1420	307
1420	309
1421	1000184
1421	184
1421	183
1421	1000183
1422	183
1422	1000183
1422	184
1422	1000184
1423	93
1423	1000093
1424	1187
1424	1001187
1425	6594
1425	1006594
1426	1000882
1426	882
1427	96
1427	1000096
1428	1188
1428	1189
1429	1230
1429	1001230
1431	184
1431	1000184
1431	183
1431	1000183
1434	137
1434	1000137
1434	96
1434	1000096
1435	96
1435	1000096
1435	137
1435	1000137
1436	96
1436	1000096
1436	137
1436	1000137
1437	1000137
1437	137
1437	96
1437	1000096
1438	1000137
1438	96
1438	1000096
1438	137
1439	137
1439	1000137
1439	96
1439	1000096
1440	96
1440	1000096
1441	1230
1441	1001230
1442	96
1442	1000096
1444	96
1444	1000096
1446	1000096
1446	96
1447	96
1447	1000096
1448	1000667
1448	667
1448	1001258
1448	1258
1448	1001257
1448	1257
1448	1000664
1448	1001259
1448	1000673
1448	664
1448	410
1448	1000410
1448	1259
1448	673
1448	1235
1448	1001235
1449	96
1449	1000096
1450	96
1450	1000096
1451	96
1451	1000096
1452	1000096
1452	96
1453	96
1453	1000096
1454	96
1454	1000096
1456	627
1456	1000627
1456	626
1456	1000626
1457	93
1457	1000093
1458	1000096
1458	96
1459	183
1459	1000183
1459	184
1459	1000184
1460	96
1460	1000096
1461	627
1461	1000627
1462	1000096
1462	96
1463	1000096
1463	96
1464	96
1464	1000096
1465	96
1465	1000096
1466	96
1466	1000096
1467	96
1467	1000096
1468	1000096
1468	96
1469	1000096
1469	96
1470	96
1470	1000096
1470	137
1470	1000137
1471	96
1471	1000096
1471	137
1471	1000137
1472	1000137
1472	137
1472	1000096
1472	96
1473	96
1473	1000096
1473	137
1473	1000137
1474	96
1474	1000096
1475	96
1475	1000096
1476	1000096
1476	96
1477	627
1477	1000627
1478	96
1478	1000096
1479	96
1479	1000096
1480	96
1480	1000096
1481	1000096
1481	96
1482	1000096
1482	96
1483	96
1483	1000096
1484	627
1484	1000627
1485	96
1485	1000096
1486	96
1486	1000096
1487	96
1487	1000096
1488	1000096
1488	96
1489	93
1489	1000093
1490	628
1490	1000628
1491	628
1491	1000628
1492	628
1492	1000628
1493	628
1493	1000628
1494	1000628
1494	628
1495	93
1495	1000093
1496	1000636
1496	636
1496	1000635
1496	635
1496	1000634
1496	634
1496	1000633
1496	633
1496	1000643
1496	657
1496	1000657
1496	643
1496	1000631
1496	631
1496	1000630
1496	630
1497	1000093
1497	93
1498	637
1498	1000637
1499	638
1499	1000638
1500	1000644
1500	1000679
1500	1000646
1500	645
1500	679
1500	674
1500	1000674
1500	646
1500	1000645
1500	1000678
1500	644
1500	1000643
1500	639
1500	1000639
1500	640
1500	1000640
1500	678
1500	1000641
1500	642
1500	1000642
1500	643
1500	641
1501	679
1501	1000646
1501	646
1501	1000674
1501	674
1501	1000645
1501	645
1501	1000644
1501	644
1501	1000679
1501	1000678
1501	678
1501	1000643
1501	1000639
1501	640
1501	1000640
1501	641
1501	639
1501	642
1501	1000642
1501	643
1501	1000641
1502	1000679
1502	1000646
1502	646
1502	1000674
1502	674
1502	1000645
1502	645
1502	1000644
1502	644
1502	1000678
1502	679
1502	1000643
1502	678
1502	1000639
1502	640
1502	1000640
1502	641
1502	639
1502	642
1502	1000642
1502	643
1502	1000641
1503	1000646
1503	646
1503	1000674
1503	674
1503	1000645
1503	645
1503	1000644
1503	644
1503	1000679
1503	1000678
1503	679
1503	1000643
1503	678
1503	639
1503	640
1503	1000640
1503	1000639
1503	1000641
1503	642
1503	1000642
1503	643
1503	641
1504	1000657
1504	1000655
1504	656
1504	1000656
1504	657
1504	658
1504	661
1504	659
1504	1000659
1504	660
1504	1000660
1504	1000661
1504	655
1504	1000658
1504	1000654
1504	654
1504	1000653
1504	653
1504	1000652
1504	652
1504	1000651
1504	651
1504	1000650
1504	650
1504	1000649
1504	649
1504	1000648
1504	648
1504	1000647
1504	647
1505	1000093
1505	93
1506	661
1506	1000660
1506	660
1506	1000659
1506	659
1506	1000658
1506	658
1506	1000657
1506	657
1506	1000656
1506	656
1506	1000655
1506	655
1506	1000654
1506	1000661
1506	1000653
1506	647
1506	1000647
1506	648
1506	1000648
1506	649
1506	1000649
1506	654
1506	1000650
1506	651
1506	1000651
1506	652
1506	1000652
1506	653
1506	650
1507	655
1507	1000655
1507	656
1507	1000656
1507	657
1507	1000657
1507	1000659
1507	1000658
1507	659
1507	660
1507	1000660
1507	661
1507	1000654
1507	658
1507	1000661
1507	654
1507	653
1507	1000653
1507	647
1507	1000647
1507	648
1507	649
1507	1000649
1507	1000648
1507	1000650
1507	651
1507	1000651
1507	652
1507	1000652
1507	650
1508	1000657
1508	1000655
1508	656
1508	1000656
1508	657
1508	658
1508	1000661
1508	659
1508	1000659
1508	660
1508	1000660
1508	661
1508	655
1508	1000658
1508	1000654
1508	651
1508	1000653
1508	647
1508	1000647
1508	648
1508	1000648
1508	1000649
1508	650
1508	649
1508	654
1508	1000651
1508	652
1508	1000652
1508	653
1508	1000650
1509	666
1509	1000667
1509	667
1509	1000666
1509	665
1509	1000665
1509	664
1509	1000663
1509	663
1509	1000662
1509	662
1509	1000664
1510	1000667
1510	667
1510	1000666
1510	666
